time,pid,x,y,z
1645222096449,MC4267,-0.09994486,0.711322,-0.14092286
1645222096470,MC4267,-0.05671063,0.8407198,-0.16189969
1645222096490,MC4267,-0.026891815,0.9184073,-0.23446491
1645222096510,MC4267,0.017805917,0.92743224,-0.2784309
1645222096529,MC4267,-0.0020123126,0.84883004,-0.30135906
1645222096549,MC4267,-0.06451596,0.77943575,-0.2959929
1645222096570,MC4267,-0.09305421,0.7872411,-0.28672406
1645222096590,MC4267,-0.047441795,0.857611,-0.29013887
1645222096611,MC4267,-0.018842563,0.98700887,-0.3225798
1645222096630,MC4267,-0.048661377,1.1865327,-0.4295373
1645222096651,MC4267,-0.22324473,1.2973928,-0.5396657
1645222096670,MC4267,-0.4608196,1.1315905,-0.50942004
1645222096690,MC4267,-0.532897,0.992375,-0.31111574
1645222096711,MC4267,-0.25227082,1.1750686,-0.18952326
1645222096730,MC4267,-0.07476047,1.3017833,-0.005427146
1645222096750,MC4267,-0.070613876,1.5181375,-0.08793196
1645222096771,MC4267,0.018049834,1.5010632,0.08884665
1645222096790,MC4267,0.15598473,1.3655065,-0.012988563
1645222096811,MC4267,0.11128699,1.145006,-0.13360536
1645222096830,MC4267,0.13866663,0.91206545,-0.13872762
1645222096850,MC4267,0.17427847,0.93718886,-0.18927935
1645222096870,MC4267,0.08055349,1.0443902,-0.2962368
1645222096890,MC4267,0.06884549,0.9796913,-0.28550446
1645222096911,MC4267,0.08104132,0.8341341,-0.18684018
1645222096930,MC4267,0.045368504,0.70644367,-0.08866371
1645222096951,MC4267,0.062686585,0.6107064,-0.011281147
1645222096970,MC4267,0.091529734,0.57363105,-0.084761046
1645222096992,MC4267,0.0033538546,0.5472271,-0.066223375
1645222097012,MC4267,-0.15464318,0.6041207,-0.07036996
1645222097031,MC4267,-0.28526056,0.7599224,-0.10970153
1645222097051,MC4267,-0.32190904,0.9670077,-0.15189911
1645222097071,MC4267,-0.3377636,1.0553665,-0.24373373
1645222097092,MC4267,-0.3345927,0.9635928,-0.29233414
1645222097112,MC4267,-0.32239687,0.7755331,-0.29916382
1645222097131,MC4267,-0.35459387,0.6683317,-0.3650823
1645222097152,MC4267,-0.38685185,0.69693094,-0.38733968
1645222097171,MC4267,-0.43472052,0.79510736,-0.32306764
1645222097192,MC4267,-0.45862436,0.9086506,-0.4095361
1645222097212,MC4267,-0.54094625,1.030731,-0.47545457
1645222097231,MC4267,-0.5385071,1.0937225,-0.51063955
1645222097252,MC4267,-0.30379823,1.1782396,-0.37069237
1645222097272,MC4267,0.029026086,1.3816051,-0.23812366
1645222097292,MC4267,0.120067984,1.4106922,0.011220167
1645222097313,MC4267,0.21263437,1.373068,0.044636752
1645222097332,MC4267,0.24684368,1.2883679,0.08055349
1645222097352,MC4267,0.21946403,1.1713489,0.21976893
1645222097372,MC4267,0.123787716,1.185801,0.045368504
1645222097392,MC4267,0.0016464376,1.308857,-0.17683959
1645222097412,MC4267,-0.050856628,1.3958132,-0.16903426
1645222097433,MC4267,-0.16269243,1.439962,-0.13531278
1645222097452,MC4267,-0.3096522,1.3462372,-0.08524888
1645222097472,MC4267,-0.38051003,1.1186628,-0.07768746
1645222097492,MC4267,-0.38051003,0.8671238,-0.10549396
1645222097512,MC4267,-0.33386096,0.63101244,-0.12067778
1645222097532,MC4267,-0.27233297,0.45295325,-0.108969785
1645222097552,MC4267,-0.18952326,0.3794734,-0.16165578
1645222097572,MC4267,-0.10287186,0.43173254,-0.2728208
1645222097593,MC4267,-0.035428897,0.5523493,-0.3343488
1645222097613,MC4267,-0.036160648,0.70034575,-0.33825147
1645222097632,MC4267,-0.054759298,0.81730384,-0.33995888
1645222097653,MC4267,-0.11140894,0.83681715,-0.32727522
1645222097673,MC4267,-0.18586451,0.7516293,-0.33166572
1645222097693,MC4267,-0.24397767,0.664429,-0.35166687
1645222097713,MC4267,-0.23519666,0.7008336,-0.41417053
1645222097733,MC4267,-0.20739016,0.8229139,-0.3297144
1645222097754,MC4267,-0.14775252,0.9892041,-0.2859923
1645222097773,MC4267,-0.14994778,1.1975089,-0.46618575
1645222097793,MC4267,-0.2598932,1.4104482,-0.57046014
1645222097814,MC4267,-0.4408184,1.3740437,-0.5711919
1645222097834,MC4267,-0.5936932,1.0451219,-0.4722837
1645222097854,MC4267,-0.3680093,1.1569579,-0.39855987
1645222097873,MC4267,-0.082077965,1.3574573,-0.18684018
1645222097894,MC4267,0.09470065,1.4622196,-0.12604395
1645222097914,MC4267,0.15013072,1.4907577,-0.056466714
1645222097935,MC4267,0.1554969,1.3356878,4.2685418E-4
1645222097954,MC4267,0.10177424,1.0487807,0.0034148335
1645222097973,MC4267,0.046832003,0.7657764,-0.13482495
1645222097994,MC4267,0.006524771,0.6949796,-0.29062673
1645222098013,MC4267,-0.020793898,0.883954,-0.3091644
1645222098034,MC4267,-5.4881256E-4,0.992375,-0.28184572
1645222098054,MC4267,0.053417757,0.9699347,-0.25861266
1645222098074,MC4267,0.12817821,0.88419795,-0.21934208
1645222098093,MC4267,0.15354554,0.77187437,-0.16732685
1645222098113,MC4267,0.111043066,0.6451596,-0.216598
1645222098136,MC4267,-0.01908648,0.5694235,-0.26397884
1645222098156,MC4267,-0.18391317,0.5777777,-0.2427581
1645222098174,MC4267,-0.31922594,0.6741857,-0.20440218
1645222098194,MC4267,-0.34703246,0.8463909,-0.2286109
1645222098214,MC4267,-0.30062732,0.9006013,-0.28477272
1645222098235,MC4267,-0.30672523,0.85200095,-0.3194089
1645222098255,MC4267,-0.31898203,0.7487022,-0.34947163
1645222098275,MC4267,-0.30404213,0.69961405,-0.3326414
1645222098294,MC4267,-0.28208965,0.75040966,-0.35556954
1645222098315,MC4267,-0.2679425,0.83730495,-0.325019
1645222098334,MC4267,-0.27013773,0.8722461,-0.2935537
1645222098355,MC4267,-0.32629955,0.8976134,-0.38758358
1645222098374,MC4267,-0.40514562,0.9166998,-0.5150301
1645222098395,MC4267,-0.42618343,0.9579828,-0.5077126
1645222098415,MC4267,-0.31581113,1.1977528,-0.33093396
1645222098435,MC4267,-0.18635234,1.5738114,-0.3492277
1645222098457,MC4267,-0.21178067,1.6209483,-0.23056224
1645222098475,MC4267,-0.1709856,1.3616039,-0.011525063
1645222098495,MC4267,-0.025184399,1.0807948,0.046588086
1645222098515,MC4267,0.19775546,0.8532205,0.17287596
1645222098536,MC4267,0.30666426,0.8771244,0.14354497
1645222098556,MC4267,0.25050244,1.1831179,-0.14238636
1645222098575,MC4267,0.015122835,1.5083808,-0.18537667
1645222098595,MC4267,-0.2356845,1.6187531,-0.1709856
1645222098615,MC4267,-0.43813533,1.4883187,-0.13165404
1645222098635,MC4267,-0.4774669,1.2245837,-0.15946053
1645222098656,MC4267,-0.36142352,0.9181634,-0.14921603
1645222098675,MC4267,-0.25080732,0.6707709,-0.19537726
1645222098695,MC4267,-0.16586335,0.49448007,-0.21763465
1645222098716,MC4267,-0.10604277,0.43685478,-0.2286109
1645222098735,MC4267,-0.082077965,0.45685592,-0.22739132
1645222098756,MC4267,-0.06402813,0.5401535,-0.2148906
1645222098775,MC4267,-6.097917E-5,0.64247656,-0.21074401
1645222098795,MC4267,0.06982115,0.7274205,-0.18366927
1645222098815,MC4267,0.053417757,0.76626426,-0.2728208
1645222098836,MC4267,-0.033477567,0.7174199,-0.3580087
1645222098856,MC4267,-0.13702019,0.717176,-0.3375197
1645222098876,MC4267,-0.15732627,0.82267,-0.3665458
1645222098896,MC4267,-0.16561942,0.9928628,-0.3314218
1645222098917,MC4267,-0.16610725,1.1442741,-0.18391317
1645222098936,MC4267,-0.04841746,1.31154,-0.31721362
1645222098956,MC4267,-0.055734962,1.455146,-0.49210194
1645222098976,MC4267,-0.1314101,1.297149,-0.52259153
1645222098996,MC4267,-0.27745524,0.8685873,-0.5372265
1645222099016,MC4267,-0.41368267,0.70546806,-0.33971494
1645222099036,MC4267,-0.25836876,1.0517077,-0.25471002
1645222099056,MC4267,-0.25690526,1.3728241,-0.01908648
1645222099076,MC4267,-0.17440043,1.6192409,-0.10872586
1645222099096,MC4267,0.077382565,1.5188692,-0.04177073
1645222099117,MC4267,0.20653646,1.3247114,-0.0693943
1645222099136,MC4267,0.14281322,1.0954298,-0.06305246
1645222099158,MC4267,0.04853942,0.87566084,-0.16683902
1645222099177,MC4267,-0.06305246,0.81559634,-0.21934208
1645222099197,MC4267,-0.10067661,0.9606659,-0.2427581
1645222099216,MC4267,-0.022501314,1.0431707,-0.26885718
1645222099237,MC4267,0.0016464376,0.9301153,-0.23714799
1645222099257,MC4267,0.03244092,0.7565076,-0.19001108
1645222099277,MC4267,0.06683317,0.61631644,-0.111896776
1645222099297,MC4267,0.118848406,0.53869,-0.096469045
1645222099317,MC4267,0.096895896,0.50765157,-0.1299466
1645222099337,MC4267,-0.11897036,0.6229023,-0.14092286
1645222099357,MC4267,-0.27818698,0.7752892,-0.15141128
1645222099378,MC4267,-0.33849537,0.9088945,-0.18318143
1645222099397,MC4267,-0.33483663,0.9711543,-0.23153791
1645222099417,MC4267,-0.2845288,0.8966377,-0.3001395
1645222099437,MC4267,-0.27013773,0.76406896,-0.3225798
1645222099457,MC4267,-0.23617232,0.6944918,-0.34825203
1645222099478,MC4267,-0.17366867,0.7120538,-0.36874104
1645222099497,MC4267,-0.15464318,0.7667521,-0.39294976
1645222099517,MC4267,-0.18366927,0.88053924,-0.3905106
1645222099537,MC4267,-0.30379823,1.0463417,-0.46569794
1645222099558,MC4267,-0.4288665,1.162324,-0.47667417
1645222099578,MC4267,-0.4539899,1.1335418,-0.47911334
1645222099598,MC4267,-0.23641625,1.0642085,-0.40782872
1645222099618,MC4267,-0.010549396,1.2641592,-0.14482553
1645222099638,MC4267,0.22141537,1.457829,0.061040152
1645222099658,MC4267,0.3100791,1.4306933,0.24294102
1645222099678,MC4267,0.36160648,1.3271507,0.3338
1645222099698,MC4267,0.3781928,1.26172,0.2368431
1645222099718,MC4267,0.26513743,1.3127596,0.041709755
1645222099738,MC4267,-0.0022562293,1.3975207,-0.11604337
1645222099758,MC4267,-0.2611128,1.4588047,-0.20098735
1645222099779,MC4267,-0.39587677,1.4275224,-0.034209315
1645222099800,MC4267,-0.41587794,1.2544025,0.028294334
1645222099818,MC4267,-0.35483778,0.9931068,-0.0010366458
1645222099838,MC4267,-0.2857484,0.7179077,-0.10768921
1645222099859,MC4267,-0.26599115,0.51740825,-0.14116678
1645222099879,MC4267,-0.30062732,0.42782986,-0.16708292
1645222099899,MC4267,-0.29989555,0.38825437,-0.17147343
1645222099918,MC4267,-0.2271474,0.41002396,-0.21098793
1645222099938,MC4267,-0.12018994,0.4974071,-0.2772113
1645222099959,MC4267,-0.030306647,0.6546724,-0.3094083
1645222099979,MC4267,-0.0064028124,0.76650816,-0.33190963
1645222099999,MC4267,-0.052076213,0.8212065,-0.34483722
1645222100019,MC4267,-0.13019054,0.8029128,-0.34312978
1645222100039,MC4267,-0.184401,0.8292557,-0.39807203
1645222100060,MC4267,-0.12897095,0.93426186,-0.40319428
1645222100080,MC4267,-0.08280971,0.97286165,-0.34678856
1645222100100,MC4267,-0.12726352,1.0548787,-0.35191077
1645222100119,MC4267,-0.20245084,1.2670863,-0.5077126
1645222100139,MC4267,-0.32678738,1.3498958,-0.53869
1645222100160,MC4267,-0.41831708,1.1984847,-0.4817964
1645222100180,MC4267,-0.3153233,1.2245837,-0.3797173
1645222100200,MC4267,-0.14336203,1.3564817,-0.17147343
1645222100219,MC4267,-0.10311578,1.4727079,0.0512225
1645222100239,MC4267,0.038782753,1.6268023,0.06860157
1645222100259,MC4267,0.25050244,1.440206,0.0063418336
1645222100280,MC4267,0.23903835,1.1701293,1.8293751E-4
1645222100300,MC4267,0.14622805,0.9054797,0.015610668
1645222100320,MC4267,0.030001752,0.7743135,0.0046344167
1645222100339,MC4267,-0.058174126,0.80096143,-0.037136316
1645222100361,MC4267,-0.00957373,0.9679833,-0.14750862
1645222100380,MC4267,0.09494457,1.0324383,-0.2146467
1645222100404,MC4267,0.15622863,0.93718886,-0.20245084
1645222100419,MC4267,0.16549747,0.8382807,-0.18098618
1645222100440,MC4267,0.10006682,0.77650875,-0.13384928
1645222100460,MC4267,-0.017622981,0.64711094,-0.11994603
1645222100480,MC4267,-0.15903367,0.5596668,-0.1282392
1645222100501,MC4267,-0.2857484,0.5816803,-0.10476222
1645222100520,MC4267,-0.34556895,0.67442966,-0.14555727
1645222100539,MC4267,-0.3402028,0.8527327,-0.17879093
1645222100560,MC4267,-0.30135906,0.99944866,-0.23690407
1645222100580,MC4267,-0.2742843,0.9701786,-0.3208724
1645222100601,MC4267,-0.2842849,0.82413346,-0.37069237
1645222100621,MC4267,-0.32629955,0.72888404,-0.35459387
1645222100640,MC4267,-0.34117848,0.7491901,-0.43935493
1645222100661,MC4267,-0.35239863,0.7835823,-0.42319545
1645222100680,MC4267,-0.38782755,0.8026688,-0.36044785
1645222100701,MC4267,-0.4454528,0.8905398,-0.4547217
1645222100720,MC4267,-0.4593561,1.044878,-0.47203976
1645222100740,MC4267,-0.3487399,1.1664705,-0.36874104
1645222100761,MC4267,-0.16805859,1.4128873,-0.20684133
1645222100781,MC4267,0.16866839,1.5830802,-0.14506944
1645222100801,MC4267,0.31300607,1.4094725,-0.07500438
1645222100821,MC4267,0.29934675,1.2295231,0.11915329
1645222100841,MC4267,0.27099144,1.1189069,0.23806268
1645222100861,MC4267,0.21458569,1.1173823,0.093968906
1645222100881,MC4267,0.012378771,1.2453777,-0.054271463
1645222100901,MC4267,-0.12336086,1.3781903,-0.16439985
1645222100922,MC4267,-0.21909817,1.4384986,-0.21714683
1645222100941,MC4267,-0.34825203,1.4053259,-0.1150677
1645222100962,MC4267,-0.4608196,1.2272668,-0.10183521
1645222100981,MC4267,-0.46325877,0.95450693,-0.09476163
1645222101002,MC4267,-0.39709637,0.6812593,-0.13482495
1645222101022,MC4267,-0.32093337,0.46740535,-0.16092403
1645222101041,MC4267,-0.24105066,0.31453055,-0.14726469
1645222101061,MC4267,-0.14897212,0.25788093,-0.21586627
1645222101084,MC4267,-0.01908648,0.3428249,-0.28794363
1645222101104,MC4267,0.08030957,0.5936322,-0.3538621
1645222101122,MC4267,0.07884607,0.82388955,-0.3782538
1645222101141,MC4267,0.008476105,0.8678556,-0.3831931
1645222101161,MC4267,-0.059637632,0.8336462,-0.3302022
1645222101181,MC4267,-0.1253122,0.8185234,-0.3001395
1645222101202,MC4267,-0.15635058,0.8338902,-0.3844127
1645222101224,MC4267,-0.204951,0.88907635,-0.32014063
1645222101243,MC4267,-0.21153675,1.059757,-0.29526114
1645222101262,MC4267,-0.15269184,1.3840442,-0.5208841
1645222101282,MC4267,-0.21007323,1.4866111,-0.62662196
1645222101302,MC4267,-0.40051118,1.1584213,-0.5721676
1645222101324,MC4267,-0.58857095,0.9809109,-0.35459387
1645222101344,MC4267,-0.51015174,1.1608605,-0.17171735
1645222101362,MC4267,-0.12018994,1.4685613,0.071772486
1645222101382,MC4267,0.20019461,1.6407056,-0.091834635
1645222101403,MC4267,0.18043737,1.4746593,-0.09695689
1645222101422,MC4267,0.069333315,1.2665983,-0.0898833
1645222101442,MC4267,0.005305188,0.94938475,-0.13994719
1645222101462,MC4267,-0.0854928,0.77699655,-0.096469045
1645222101483,MC4267,-0.12336086,0.77699655,-0.09159072
1645222101503,MC4267,-0.14263028,0.9291396,-0.079394884
1645222101522,MC4267,-0.07354088,1.0153642,-0.13628845
1645222101543,MC4267,0.011403104,0.9657881,-0.21171968
1645222101563,MC4267,0.09762765,0.81754774,-0.16439985
1645222101583,MC4267,0.1323248,0.6768688,-0.114579864
1645222101603,MC4267,0.14281322,0.5564959,-0.09842038
1645222101625,MC4267,0.060735255,0.5130178,-0.1106772
1645222101644,MC4267,-0.13945936,0.6094868,-0.11433594
1645222101663,MC4267,-0.29867598,0.77187437,-0.10207913
1645222101683,MC4267,-0.35703304,0.8790757,-0.12701961
1645222101703,MC4267,-0.35166687,0.863709,-0.19074285
1645222101724,MC4267,-0.3814857,0.7511414,-0.25958833
1645222101744,MC4267,-0.38782755,0.6800397,-0.28184572
1645222101763,MC4267,-0.36020395,0.70058966,-0.2681254
1645222101783,MC4267,-0.28550446,0.78285056,-0.2933098
1645222101803,MC4267,-0.18952326,0.91426075,-0.3406906
1645222101824,MC4267,-0.19025502,1.0436585,-0.44398934
1645222101843,MC4267,-0.35727695,1.1139675,-0.5347873
1645222101864,MC4267,-0.49990723,1.1579335,-0.5055173
1645222101883,MC4267,-0.4242321,1.2790381,-0.2637349
1645222101904,MC4267,-0.23641625,1.5611277,-0.2119636
1645222101925,MC4267,-0.030550564,1.6228997,-0.048112564
1645222101945,MC4267,0.122507155,1.4797815,0.14061797
1645222101964,MC4267,0.16988796,1.2768428,0.23659919
1645222101984,MC4267,0.12720254,1.0690868,0.2084878
1645222102004,MC4267,0.106408656,0.9515799,0.10445732
1645222102024,MC4267,0.0629305,1.0156081,0.03731925
1645222102045,MC4267,-0.011525063,1.2206811,-0.09037113
1645222102064,MC4267,-0.1106772,1.3234919,-0.14311811
1645222102084,MC4267,-0.25836876,1.3076373,-0.06305246
1645222102105,MC4267,-0.3153233,1.1201264,-0.06988213
1645222102125,MC4267,-0.33361706,0.8294997,-0.042990316
1645222102146,MC4267,-0.3167868,0.6253414,-0.04933215
1645222102166,MC4267,-0.25812483,0.52356714,-0.104518294
1645222102185,MC4267,-0.17440043,0.49935842,-0.13092227
1645222102205,MC4267,-0.0898833,0.56796,-0.15336262
1645222102225,MC4267,-0.010061563,0.67442966,-0.23641625
1645222102247,MC4267,0.059027836,0.75065356,-0.31843323
1645222102265,MC4267,0.045124587,0.8231578,-0.37874162
1645222102285,MC4267,-0.028111398,0.8229139,-0.4107557
1645222102304,MC4267,-0.14482553,0.7567515,-0.4344156
1645222102325,MC4267,-0.23080614,0.6741857,-0.3767903
1645222102345,MC4267,-0.29965165,0.61485296,-0.33483663
1645222102365,MC4267,-0.3819735,0.6891256,-0.33215353
1645222102393,MC4267,-0.415634,0.9262126,-0.30233473
1645222102409,MC4267,-0.2708695,1.2641592,-0.39977944
1645222102424,MC4267,-0.11775078,1.4861233,-0.55387384
1645222102445,MC4267,-0.13311753,1.369897,-0.60466945
1645222102465,MC4267,-0.17732742,1.1826301,-0.5052734
1645222102485,MC4267,-0.16659509,1.2573295,-0.4022186
1645222102505,MC4267,-0.2611128,1.3958132,-0.28623623
1645222102526,MC4267,-0.35288644,1.490026,-0.09476163
1645222102545,MC4267,-0.18464494,1.3674579,0.033416584
1645222102566,MC4267,0.0055491044,1.1511037,0.026830837
1645222102585,MC4267,0.005305188,1.0082296,-0.005427146
1645222102605,MC4267,-0.035672814,0.9323106,-0.026891815
1645222102625,MC4267,-0.08524888,0.86248934,-0.028843146
1645222102647,MC4267,-0.09848136,0.8429151,-0.045429483
1645222102669,MC4267,-0.03884373,0.9108459,-0.1326297
1645222102685,MC4267,0.054881252,0.9420672,-0.21861032
1645222102706,MC4267,0.109335646,0.8478544,-0.22763525
1645222102726,MC4267,0.12055582,0.7618737,-0.19610901
1645222102746,MC4267,0.097871564,0.71985906,-0.18976718
1645222102766,MC4267,0.0055491044,0.7271766,-0.17854701
1645222102786,MC4267,-0.12555611,0.71059024,-0.1428742
1645222102806,MC4267,-0.2725769,0.72522527,-0.094517715
1645222102826,MC4267,-0.3619114,0.7755331,-0.08329754
1645222102847,MC4267,-0.41880494,0.8302314,-0.16293634
1645222102866,MC4267,-0.40685302,0.8358415,-0.24178243
1645222102886,MC4267,-0.34727636,0.7491901,-0.3077009
1645222102906,MC4267,-0.29452938,0.6812593,-0.29843205
1645222102927,MC4267,-0.25373435,0.7179077,-0.28501666
1645222102947,MC4267,-0.21031716,0.84931785,-0.37020454
1645222102966,MC4267,-0.22934265,0.9926189,-0.34532502
1645222102987,MC4267,-0.3108718,1.0807948,-0.35434997
1645222103006,MC4267,-0.37758303,1.0961615,-0.49112624
1645222103027,MC4267,-0.33361706,1.0800631,-0.51600575
1645222103047,MC4267,-0.22592783,1.1789713,-0.18220577
1645222103067,MC4267,0.021464668,1.4260589,0.072992064
1645222103087,MC4267,0.16281438,1.5527736,0.15671647
1645222103106,MC4267,0.20214595,1.59552,0.1572043
1645222103127,MC4267,0.15622863,1.5113077,0.33745873
1645222103147,MC4267,0.029757835,1.3469689,0.4163048
1645222103168,MC4267,-0.048173543,1.130371,0.27495506
1645222103187,MC4267,-0.1253122,1.0759165,0.1162263
1645222103207,MC4267,-0.17683959,1.0961615,0.036343586
1645222103227,MC4267,-0.19903602,1.0910393,-0.010549396
1645222103247,MC4267,-0.19415767,0.966032,-0.040063314
1645222103267,MC4267,-0.4063652,0.9179194,-0.015915563
1645222103287,MC4267,-0.36581403,0.86492854,-0.004695396
1645222103308,MC4267,-0.14994778,0.8229139,-0.026160065
1645222103327,MC4267,-0.124336526,0.69058913,-0.046892982
1645222103348,MC4267,-0.090127215,0.5147252,-0.116287276
1645222103368,MC4267,-0.070613876,0.51155424,-0.19171852
1645222103388,MC4267,0.010183522,0.6478427,-0.26202747
1645222103408,MC4267,0.046588086,0.68077147,-0.2989199
1645222103427,MC4267,-0.033965398,0.70717543,-0.26763758
1645222103447,MC4267,-0.1595215,0.7879728,-0.24788032
1645222103468,MC4267,-0.2427581,0.8280361,-0.25373435
1645222103488,MC4267,-0.25397825,0.88419795,-0.284041
1645222103507,MC4267,-0.27647957,1.0195107,-0.25300258
1645222103527,MC4267,-0.26769856,1.0988446,-0.32825089
1645222103547,MC4267,-0.16342418,1.2592808,-0.35727695
1645222103569,MC4267,-0.20171909,1.4128873,-0.55777645
1645222103588,MC4267,-0.2725769,1.0683551,-0.4854552
1645222103608,MC4267,-0.4598439,1.1840935,-0.38221744
1645222103628,MC4267,-0.44911158,1.5288697,-0.24788032
1645222103648,MC4267,-0.28038222,1.6666218,0.107628234
1645222103669,MC4267,-0.09970094,1.3655065,0.21263437
1645222103689,MC4267,-0.0015244792,1.0343897,0.10104249
1645222103708,MC4267,0.05732042,0.96408063,0.01975725
1645222103727,MC4267,0.049515083,0.79364395,0.06543065
1645222103748,MC4267,-0.005671063,0.7926682,0.04805159
1645222103769,MC4267,-0.067930795,0.93621325,0.014391084
1645222103788,MC4267,-0.050856628,1.0082296,-0.02420873
1645222103808,MC4267,0.008720022,0.95182383,-0.10110346
1645222103828,MC4267,0.030489586,0.7687034,-0.13921545
1645222103848,MC4267,-0.009329813,0.6947357,-0.08524888
1645222103869,MC4267,-0.010061563,0.6317442,-0.03469715
1645222103889,MC4267,0.04853942,0.66223377,-0.045185566
1645222103909,MC4267,0.030001752,0.69741875,-0.09159072
1645222103929,MC4267,-0.014208146,0.68424726,-0.057442382
1645222103948,MC4267,-0.07451655,0.81681603,-0.079394884
1645222103969,MC4267,-0.10311578,0.96237326,-0.10671354
1645222103989,MC4267,-0.17562002,0.9823745,-0.09842038
1645222104009,MC4267,-0.24495333,0.9330423,-0.2327575
1645222104029,MC4267,-0.25666133,0.87419736,-0.23787974
1645222104048,MC4267,-0.22812308,0.8165721,-0.29648072
1645222104069,MC4267,-0.13019054,0.8700508,-0.29282197
1645222104089,MC4267,-0.11092111,0.8290118,-0.25983223
1645222104110,MC4267,-0.10994544,0.96432453,-0.263491
1645222104128,MC4267,-0.26330808,0.9831062,-0.3208724
1645222104149,MC4267,-0.22592783,1.0646963,-0.53844607
1645222104170,MC4267,-0.31135964,1.2300109,-0.4693567
1645222104190,MC4267,-0.14702079,1.3864834,-0.28477272
1645222104212,MC4267,-0.17147343,1.4792937,-0.079394884
1645222104228,MC4267,-0.27184513,1.3943497,0.08274873
1645222104249,MC4267,-0.13897152,1.2326939,0.112567544
1645222104269,MC4267,0.11494574,1.124029,0.18409613
1645222104289,MC4267,0.14647196,1.2685497,0.29520017
1645222104309,MC4267,0.12354381,1.2079974,0.0705529
1645222104329,MC4267,0.040978003,1.118358,-0.017135147
1645222104350,MC4267,-0.0012805626,1.2563539,-0.01689123
1645222104370,MC4267,-0.058418043,1.26172,-0.01030548
1645222104390,MC4267,-0.20220692,1.097869,-0.036160648
1645222104410,MC4267,-0.15854584,0.9587145,-0.05671063
1645222104429,MC4267,-0.06744296,0.66052634,-0.05451538
1645222104449,MC4267,-0.057198465,0.5523493,-0.09744471
1645222104470,MC4267,-0.09159072,0.5000902,-0.1297027
1645222104490,MC4267,-0.13019054,0.59948623,-0.13750802
1645222104510,MC4267,-0.10531103,0.6896134,-0.1589727
1645222104529,MC4267,-0.090858966,0.7433361,-0.19854818
1645222104550,MC4267,-0.056466714,0.8302314,-0.24056281
1645222104570,MC4267,-0.10726236,1.036097,-0.35020337
1645222104591,MC4267,-0.11701902,1.2805016,-0.36386272
1645222104612,MC4267,-0.02420873,1.3574573,-0.20489
1645222104630,MC4267,-0.10604277,1.0888441,0.09884724
1645222104650,MC4267,0.018049834,0.94035983,0.28519958
1645222104670,MC4267,-0.0010366458,1.1474451,0.29641974
1645222104691,MC4267,-0.27940655,1.0681112,0.029026086
1645222104712,MC4267,-0.9992657,0.6192435,-0.65741646
1645222104730,MC4267,-1.1353102,0.19488943,-0.82760924
1645222104750,MC4267,-0.8620626,0.36922887,-0.3831931
1645222104770,MC4267,-0.89035684,0.73845774,-0.32379937
1645222104791,MC4267,-0.81614524,0.88932025,-0.19049892
1645222104811,MC4267,-0.6766858,1.1051866,-0.012012897
1645222104830,MC4267,-0.5626548,1.3222723,0.10494515
1645222104851,MC4267,-0.30989614,1.3015394,0.107384324
1645222104871,MC4267,0.020245085,1.18824,-0.24227025
1645222104891,MC4267,0.106652565,1.0519516,-0.27672347
1645222104911,MC4267,0.009939604,0.8961499,-0.051283482
1645222104931,MC4267,-0.21543941,0.8795635,-0.1253122
1645222104951,MC4267,-0.3445933,0.942555,-0.16927817
1645222104971,MC4267,-0.3064813,0.94743335,-0.25666133
1645222104991,MC4267,-0.28233355,0.91450465,-0.26714975
1645222105012,MC4267,-0.25544173,0.8661481,-0.16439985
1645222105031,MC4267,-0.19537726,0.7955952,-0.08720022
1645222105052,MC4267,-0.078419216,0.7428483,-0.05768629
1645222105072,MC4267,-0.036160648,0.74943405,-0.08768804
1645222105092,MC4267,-0.092810296,0.6507697,-0.07500438
1645222105112,MC4267,-0.21202457,0.6490623,-0.09061505
1645222105132,MC4267,-0.34434935,0.7213226,-0.15946053
1645222105151,MC4267,-0.40807262,0.7303475,-0.20293868
1645222105172,MC4267,-0.4092922,0.6949796,-0.31306708
1645222105192,MC4267,-0.42374423,0.61729217,-0.34215412
1645222105212,MC4267,-0.4415502,0.6126577,-0.33215353
1645222105232,MC4267,-0.4727715,0.71327335,-0.37459505
1645222105252,MC4267,-0.4833209,0.83657324,-0.37191197
1645222105273,MC4267,-0.44837984,0.91401684,-0.3665458
1645222105293,MC4267,-0.47301543,0.94767725,-0.43862316
1645222105312,MC4267,-0.5961324,0.93840843,-0.5719236
1645222105333,MC4267,-0.6544894,0.9181634,-0.6061329
1645222105353,MC4267,-0.5927175,0.9965216,-0.50307816
1645222105372,MC4267,-0.4283787,1.2404993,-0.3799612
1645222105392,MC4267,-0.284041,1.2883679,-0.08159013
1645222105414,MC4267,-0.15757017,1.1965333,0.023172084
1645222105435,MC4267,-0.059393715,1.0614644,0.09348107
1645222105452,MC4267,-0.08329754,1.0619522,0.19019404
1645222105473,MC4267,-0.21031716,1.270257,-0.10622571
1645222105492,MC4267,-0.45325816,1.425815,-0.260564
1645222105512,MC4267,-0.5963763,1.4739276,-0.23690407
1645222105532,MC4267,-0.6540016,1.3310534,-0.19952385
1645222105552,MC4267,-0.67351496,1.1017717,-0.18562059
1645222105573,MC4267,-0.5978398,0.83998805,-0.20928052
1645222105593,MC4267,-0.5113713,0.58265597,-0.20049952
